id,user_id,event_type,resource,resource_id,action,ip_address,created_at
09ad6a1f-4aba-497d-ae31-e9c1aefcb551,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,55f955c6-5120-4055-81dc-f13013bd7e79,execute,,2026-06-16T10:21:57.156659
9cbc41ed-ff27-40b0-ab7d-bd45e3b24fe1,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,524d520c-9bdf-4c55-8464-882eaa17711d,execute,,2026-06-16T10:21:57.156691
09e0d747-acb6-472a-b83f-f92dd220fe27,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,f9afec14-187c-4908-abc7-4eaedeba1d3a,execute,,2026-06-16T10:21:57.289685
892b3f78-1d5e-4d77-8755-189901d2eb34,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,1f11b94d-d383-407d-9816-77369e4d0093,execute,,2026-06-16T10:21:57.291087
40ed3032-4f92-413b-ac0f-6b0da9e22283,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,8c0fb0ad-140b-4734-9eb6-a25be7f27a11,execute,,2026-06-16T10:21:57.292261
a21ccdb4-b2c8-4617-aac6-c2894a3276e2,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,f7e625d6-bb31-4141-9f09-9dd27363e7bd,execute,,2026-06-16T10:21:57.292281
6e98ac99-ea60-4552-9dde-8b78ab0ef899,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,3aaedb47-b598-4723-9bdf-d1153089a8dc,execute,,2026-06-16T10:21:57.293024
b222f6db-29c0-484f-a19f-86c0b6aad6b2,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,5cff5cb5-ce23-4ed7-ab09-d38fea306fe8,execute,,2026-06-16T10:22:02.238348
16d155eb-c052-4ddf-bd05-310c135c6658,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,74f0d56d-adaf-437b-b74f-14145e2a9626,execute,,2026-06-16T10:22:02.257408
1e431249-ae07-405b-97c6-f6c1309c21fc,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,8ddcd0e7-ff23-461c-a6bd-d5f037b52616,execute,,2026-06-16T10:22:02.845033
7769cad0-166e-4e8d-b457-19f8964ee254,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d355e2a3-68d1-4caf-b1e8-50b5ee31fc5a,execute,,2026-06-16T10:22:02.875889
4ec5adc6-8e39-4729-9de7-b5abe8d96492,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,25adfb48-c37c-4fec-8819-b6303010f844,execute,,2026-06-16T10:22:03.741323
9fce1ad1-e9d0-4181-9a05-75b5878b8102,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,2056df3a-0c06-4df9-bb98-0a97e03cb12d,execute,,2026-06-16T10:22:03.771441
4d86db76-8e16-431e-8482-051061325809,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,fba1b8f6-53a8-4a72-9bcb-269f5e1eca3d,execute,,2026-06-16T10:22:04.362991
b0440b13-1574-4954-ae0f-fff2f0225c73,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,58b82674-d9e8-4d21-847f-edda8e230345,execute,,2026-06-16T10:22:04.387475
d022d62d-2ddf-459e-ade4-c7c91f7b97bd,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,c413526a-e5ad-4866-8b01-3f38d2e6dfba,execute,,2026-06-16T10:22:05.197642
06850ea6-df1d-4b1d-b538-4d0944d36ba0,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,574250b4-0f45-4f2d-ab00-990a54995c15,execute,,2026-06-16T10:22:05.224697
ceae5d76-2743-4800-a582-9e4dc5410892,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,c4aba012-b615-4834-8e20-0ebcf2a10e22,execute,,2026-06-16T10:22:06.044046
08587a4e-7778-4a6d-9b32-31c5754cbdc4,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,8993b014-7f63-4fe4-b256-9fb83b1ba71d,execute,,2026-06-16T10:22:06.062410
5f32867b-431d-4008-a971-a0cadf8e8a78,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,de39c554-a10a-4b58-b340-60a536410c2f,execute,,2026-06-16T10:22:06.937130
5734151d-e280-459b-81b4-8ef67c2e53a9,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,a936e620-c7de-4f8e-9e52-3c8231d29819,execute,,2026-06-16T10:22:06.955284
bbf8a5a8-541d-4ac7-86aa-22e1e688825a,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,d9cd077b-2703-47f7-8279-ef98e01c55a2,execute,,2026-06-16T10:22:07.865542
a59b740f-67c2-4279-97b4-3236f6900447,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d323bdc3-b4ad-459b-bcbb-2a665be841fe,execute,,2026-06-16T10:22:07.884681
c752b0ab-0e72-44a5-8eab-83925d055925,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,3e42bdce-f134-42d5-ae9a-f00d0197df4f,execute,,2026-06-16T10:22:08.623170
a779e93c-ef6b-4c90-96c3-f4725b6470fd,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,35959779-467f-429f-aa88-04ec0d0cad47,execute,,2026-06-16T10:22:08.638039
9afea7c3-481b-4773-aa26-64b7e4cd0abb,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,d00a2ccd-3b80-41f1-9be0-45e16e998dd1,execute,,2026-06-16T10:22:09.310068
37d8fbe7-a9d0-4e0f-9742-14d6da4ed3e1,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,31be4a90-7660-4dc3-80d1-5fd2fe1bea9a,execute,,2026-06-16T10:22:09.334502
db4b4031-9753-4608-a1b6-6f81ff03eb33,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,ac8fba9d-ae14-4ca8-a661-9f54b138f7a5,execute,,2026-06-16T10:22:45.941060
687b45ef-d022-439c-8df7-35ec4e3e4eaf,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,9c2224b7-87c2-4567-9ea1-67291b120e4e,execute,,2026-06-16T10:22:46.018619
b5487a27-5d0f-4cee-a51e-009d60ec8bc6,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,52fe6b02-32ed-400d-903b-84765ea6e960,execute,,2026-06-16T10:22:47.290400
12402446-8754-4df7-9055-3393a29261e2,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,861ea0b2-b783-4139-8d7d-1692119b45ee,execute,,2026-06-16T10:22:48.318344
58dbd95a-d46c-407c-a825-2230558cfdec,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,b17edded-39d5-4e34-b4ba-b5a90abed07c,execute,,2026-06-16T10:22:48.988318
d61b6275-4105-4541-93ee-1a6ae281f714,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,a38e7787-51f4-49b1-9cba-46386c83b72c,execute,,2026-06-16T10:22:50.082817
b7fc79cf-3f33-4a22-8f35-3888f5476b2b,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.blocked,gateway_request,b96c7faa-d5b6-49b5-989f-406954cf8c0c,execute,,2026-06-16T10:22:50.786536
0670177c-4b28-43b4-a471-538845b4349a,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d227a588-d3a7-4bd8-adc4-522c71d1ca60,execute,,2026-06-16T10:22:50.916755
137def41-c7fd-4c79-b786-b53d74b17faa,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d36abfa1-270f-45c1-b201-b19cfbff86dd,execute,,2026-06-16T10:22:51.879924
d77ffb0f-1cff-49d1-9058-ea4f20316bc9,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,41f80462-3ed3-4828-b46c-bd4472a75364,execute,,2026-06-16T10:22:52.504224
3593de61-81eb-4757-a98d-a36e30033cf1,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,08111fff-d37a-4f7c-9a3e-5fd3a5c8709e,execute,,2026-06-16T10:22:53.298486
8c67808e-bd48-4561-9dce-90496bdf17a8,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d669aca0-8c16-44b9-9340-d793a4470ada,execute,,2026-06-16T10:22:53.941470
48754a12-e127-46c2-b3c2-052aba9725dc,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,1b791889-60df-4a5e-9c9a-f173d0f11f39,execute,,2026-06-16T10:22:54.644896
87b2e750-c60d-41d4-9018-03bc1dc2962e,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,04e39c19-83cb-47d4-9877-762687a06491,execute,,2026-06-16T10:22:59.352460
59c9045d-ad5a-425b-8a22-9d339d0311c9,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,f4288e22-800f-4943-9bb6-abbcee77a9e0,execute,,2026-06-16T10:23:00.075705
d5fe32a4-d364-4fac-b95d-e9f616c4b542,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,377909ad-dedd-43ce-be79-ca4e4c9f0e24,execute,,2026-06-16T10:23:04.684966
b18f8d9f-bf89-40ce-add8-86327299d119,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,3af5d4ba-f072-48e3-95b2-3fb7fc8586a2,execute,,2026-06-16T10:23:05.441181
f0827151-1ed0-451b-ba76-96dcfea5ffa8,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,dd80d0c2-d279-4294-9ab0-14bce0f07294,execute,,2026-06-16T10:23:06.185963
e5ebe172-b2bb-4de8-8769-a2522aa76e79,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,c10a4da6-ab53-451a-9b8e-98318ec7be68,execute,,2026-06-16T10:23:06.754348
94eb65da-6cf8-488c-b8d3-3f30ce987db2,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,3485fe07-ef01-420c-9503-2a8b7190e498,execute,,2026-06-16T10:23:07.371758
112d815b-9c64-4c09-b450-9cd08c67bf5d,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,35405046-529d-4f2f-a884-2bf74c52105e,execute,,2026-06-16T10:23:08.004977
57d41412-376b-4e82-b67b-d8de3defe2eb,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,2219e096-2cf6-4ae4-aa6f-21fced9d116f,execute,,2026-06-16T10:23:08.647956
4c141e4e-0a72-4e40-86f5-6850989de493,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,17e9ba5f-664e-4c8f-b7a2-ee9ec8eb4107,execute,,2026-06-16T10:23:09.429234
506c8e03-d698-496a-b1c5-3cb16ce22843,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,866b5888-3a65-4968-aad3-9afc1f9ba7df,execute,,2026-06-16T10:23:10.058577
06877b61-33b8-479a-850e-922e45fbf2e4,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,da343c6c-b072-4674-bdcd-201394c95456,execute,,2026-06-16T10:23:10.671371
1dd21799-be97-4d1b-a55f-b0882d690720,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,99628792-2443-4a0c-8593-84d2f56f8e9e,execute,,2026-06-16T10:23:11.501345
a7465423-3764-489c-bba8-8b210b38a4c2,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,7fb6219b-a7fc-463c-97cf-b5923d4bc242,execute,,2026-06-16T10:23:12.343606
5bbf2aeb-dfa8-48c7-be80-690c12d8b62c,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,11cec15d-809d-413e-bd81-7b34c1b19116,execute,,2026-06-16T10:23:13.406861
875bf46f-7719-401a-8a6b-60272a8b6cc1,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,b5f6ebbb-ca05-4358-9212-9dae10c4e57e,execute,,2026-06-16T10:23:14.772593
6c447a04-ffcd-4592-b5b0-0153c6d6d7e8,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d6af5f0a-fa0a-4faf-8df8-539bfe977736,execute,,2026-06-16T10:23:15.599175
9a821236-38f2-42c9-a6db-3ed0d54237cc,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,bf24690c-3bca-4444-a945-13cc61eb96c2,execute,,2026-06-16T10:23:16.402847
2bb7cc79-b0d9-4aed-90f1-8145339cf065,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,4cda568e-77b8-4e48-8917-582e53925ba5,execute,,2026-06-16T10:23:17.206941
a18a178d-36aa-43d1-ac95-3f6665a87ef3,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,c11e81b3-0eb9-4185-8118-0719c61bf373,execute,,2026-06-16T10:23:17.890210
2cc0b54e-645c-4d8b-8ccd-41e01b0702ee,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,f1cd2cf4-aefc-4871-a2aa-e0663b6c4d27,execute,,2026-06-16T10:23:18.670725
cde86128-8967-4175-8afe-45898719ab66,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d4416c17-cbec-409c-badf-c103dfb6c3e7,execute,,2026-06-16T10:23:19.298197
e5b1f0e2-f864-43b0-af32-d4b0bd7a79ff,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,fe8aea24-dfe2-41e6-9378-8515fcb92f32,execute,,2026-06-16T10:23:19.912272
65dfc3dd-bf21-4a0b-be2f-4a9ab3c396d1,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,8ff8deb7-1bc2-4311-957c-b10c86ac55ce,execute,,2026-06-16T10:23:20.687523
2b33fb83-330c-4835-a9f1-d02049e04570,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,91ac2731-fb43-411d-9f32-21c583d63186,execute,,2026-06-16T10:23:21.299207
e3eca330-6518-4300-b2b2-0895e6f7eb91,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,8d933ec5-b742-4e05-8925-8a5f13a18eca,execute,,2026-06-16T10:23:22.035312
a56e653b-1465-4114-92ba-c75759e1be46,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,36d2462c-f79c-402a-aae8-88ae89624e73,execute,,2026-06-16T10:23:22.686084
f404fb1e-dbd9-462f-b893-41b450cbc4a9,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,71f3e605-e242-470d-abfc-4c5012492097,execute,,2026-06-16T10:23:23.517989
5dd6a286-8903-4d28-b7d0-a746ffb57e8b,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,cf51ce25-db22-4cd9-bba0-71c763afcf3b,execute,,2026-06-16T10:23:24.121906
ee8f4b71-4dfd-47d3-9071-6b8acc19205f,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d530f4bd-0329-4747-86ea-560ee2531632,execute,,2026-06-16T10:23:25.142914
7972e92b-eb43-411d-9759-578df8f4abab,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,a6f47290-8122-41a9-9a76-fa6e9e09393c,execute,,2026-06-16T10:23:25.951790
8545a3de-1305-41cb-91f3-434e20a1bc29,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,c2cf2040-359d-41d9-9a92-c29c708dc4ef,execute,,2026-06-16T10:23:26.962620
18813326-aa72-4ef3-bcbc-7459a9610367,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,66b67313-432c-4cde-908b-4d45b57a7fe8,execute,,2026-06-16T10:23:27.742960
4b0730d3-d170-430e-a92a-667a3c495f79,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,33a48f4e-503a-479a-8d62-a3752b902160,execute,,2026-06-16T10:23:28.547437
bcb5d084-5157-4fd9-94d6-65fe2f2aacf9,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,a82075a7-3abe-4bd3-8998-96fb42d85bb6,execute,,2026-06-16T10:23:29.357917
17a53517-85c8-4c63-925d-be890bcb5c88,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,fc3e313d-7c9d-41d8-bd20-38439d8b6ca8,execute,,2026-06-16T10:23:30.292820
7ba4975e-0829-43c0-8512-53a573b9eebb,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,eca7faf5-35f9-45ca-9b93-829236674ac6,execute,,2026-06-16T10:23:31.683748
e1939fe8-5452-48d5-84d6-17e74a291b42,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,44b212bf-054c-4c67-a1b0-5ed06ce788d6,execute,,2026-06-16T10:23:32.488869
fe9bb8ae-fd82-4f1b-887c-80bc2038bdfe,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,af255e43-74ca-4d90-aab8-92cf90583c48,execute,,2026-06-16T10:23:33.438348
04e45a5c-2185-4ba9-8f90-d06d69980264,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,2c803eec-8c31-4d93-aa63-f384ee6cfff2,execute,,2026-06-16T10:23:34.121445
8d61a2c8-10c2-493a-ac17-496e0758ae86,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,9d45aa29-2c76-4fa2-ba4a-4f76a1b4b46d,execute,,2026-06-16T10:23:34.924689
f658e646-c23b-4a18-9aae-a1ccd93735dd,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,65611403-36fb-49b4-b2a4-cb6dc359d0af,execute,,2026-06-16T10:23:35.545864
cb80d146-eda9-4337-af8e-1dd4d8ebcec0,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,a56c8fee-8271-4fe7-8211-20f001235089,execute,,2026-06-16T10:23:36.403260
ec40184a-b2e6-42f5-80e3-d9b65e8a3dd3,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,8fa83de1-b8f1-4701-852c-94576a02c3be,execute,,2026-06-16T10:23:37.117071
b949acfe-c5d9-40e0-b0c3-75305ef832f1,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,1def2044-e35e-4f0e-a73d-1a377b6d8624,execute,,2026-06-16T10:23:37.785479
ca63f3e7-1af0-4fe1-9d26-df6527cd9722,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,2eace111-f0c4-4347-963d-752c248be046,execute,,2026-06-16T10:23:38.382935
2ecf5903-a22d-483f-a16b-a52770a21216,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,a7c6c51f-1d00-4a22-b857-697f1b913e0c,execute,,2026-06-16T10:23:38.981339
779f1063-6d35-4b02-8ea8-f845a4969d61,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,30045dfe-d83f-484d-8908-dbf3d930df1e,execute,,2026-06-16T10:23:39.870073
9c2eca84-ba5e-4935-bd91-487a72be7c3c,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,e9300caa-e496-43c9-b21e-a286f7cf0007,execute,,2026-06-16T10:23:44.577294
70e676e7-a022-496b-979e-6f822a039947,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,218e1415-bd92-4ce6-8c4f-70702d497e96,execute,,2026-06-16T10:23:45.359391
897f4376-4d99-4665-896b-6067fb65738d,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,623be75d-9848-4b79-ab91-77f863233aa9,execute,,2026-06-16T10:23:46.114969
9c98b3ea-c5c1-44e7-ba08-7fa817a1537a,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d2be3daf-b1cd-4281-a4ba-2b2cefef74ff,execute,,2026-06-16T10:23:46.740518
cefa0d42-8566-4f7b-ba15-8e521e1b3b55,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,290ba97b-724c-485a-ae12-c8ca100102fd,execute,,2026-06-16T10:23:47.552792
82a0c26a-4c08-4283-8414-b6cc6475488e,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,38efd292-bc30-48fc-80e5-28730914e575,execute,,2026-06-16T10:23:52.194606
14bf4d2b-f005-445b-b3d0-962258600014,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,c0855ab1-b5de-45a3-87b6-f5100ec46728,execute,,2026-06-16T10:23:52.984100
c5a4704f-1812-4cb7-985e-2c35c0fb8aed,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,8f1b6a10-d849-4bfe-b25a-dea53bf1a7c6,execute,,2026-06-16T10:23:53.581832
f92b08d2-a9a2-4f0a-b84a-9e0560700027,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,ef0bcf31-5d3f-4519-869f-eb005ef51075,execute,,2026-06-16T10:23:54.142349
320eeda6-b3bf-4d9f-a96c-047614c5329b,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,70ba7ce8-2ee4-4053-a6b7-8f77f9d66971,execute,,2026-06-16T10:23:54.752355
219e78a1-1741-4686-9c6b-5e8bc25981fc,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,f88032d5-20d0-4606-b04e-4ee3374ac271,execute,,2026-06-16T10:23:55.410254
bcad74e8-fab1-471c-8883-155be65aadec,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d6a00169-201d-4036-8fd0-9ce483e0a6b1,execute,,2026-06-16T10:23:59.964153
38eb8b51-7629-49f0-859a-c4f86903d466,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,8e72df39-684a-4736-8c57-36a48d00e6cc,execute,,2026-06-16T10:24:00.571237
f7c25831-6722-424e-ae60-fd2875a44ec2,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,866e41fc-9864-40cc-83c5-f79cfafc91dc,execute,,2026-06-16T10:24:01.228076
befdbc45-55ac-49bc-a02a-c50f8c339a45,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,58aaf01d-45aa-4cef-97fe-f9d437f51af9,execute,,2026-06-16T10:24:01.899989
79874ba5-af1c-4b6a-9927-557eee58b849,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,d4ff15f4-6378-4981-a536-4c80ed80ca20,execute,,2026-06-16T10:24:02.582368
259ac3f6-2c33-4b46-9446-7683b47744d0,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,ee535121-f3e3-45ce-b169-3bb60d351286,execute,,2026-06-16T10:24:03.415274
b96d102b-b87e-46c0-8d81-eac71043e013,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,6dab70b8-0fc9-43a8-be7a-4379f1ad0980,execute,,2026-06-16T10:24:04.259547
68b2974b-e42c-4a95-a4e5-b3ec2c5e7be9,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,34155883-1499-423a-8683-3e450f6f6bc7,execute,,2026-06-16T10:24:06.095484
f868c3f7-1200-48f5-b966-bcc9f4c24ba4,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,29e42adc-03d3-4ae2-9d1f-d0f55953d561,execute,,2026-06-16T10:24:06.883540
605a00ea-6576-44a2-aae5-22c93af3524c,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,6f571fdf-dfba-42c6-a97a-d9b2764dc324,execute,,2026-06-16T10:24:07.671045
49251449-bff7-487d-9c72-06d6169681c3,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,2c201ed5-20ae-4f79-b856-a5d06294bf98,execute,,2026-06-16T10:24:08.231300
fc503762-ac7a-4f24-9765-36932441cc7e,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,9c812c60-09cb-4669-8f31-158c7d822a02,execute,,2026-06-16T10:24:09.069664
ac9ef343-b01a-4ec5-aa81-1b4dab53a0f8,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,1f0c4eb4-c68b-4f87-984d-8c81ead720f4,execute,,2026-06-16T10:24:09.672665
c62eb16a-c7b7-4863-8c0c-07b919224dcd,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,225f4d5e-1641-4516-98f3-a6189a72c08e,execute,,2026-06-16T10:24:10.271344
431adacc-2047-4ed2-a343-55d48f841206,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,bca2ff30-55a0-4007-8a54-1e9a4ba73d37,execute,,2026-06-16T10:24:14.930023
4b2569be-da86-4f9a-98b6-662140ad7583,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,b47bd008-14c7-4d76-8637-acc2ed00e35e,execute,,2026-06-16T10:24:15.617441
0ba64927-ac93-40f7-a7d9-951d7f03a0b7,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,a684bc4f-4c8d-4647-a869-188a6cfafa3f,execute,,2026-06-16T10:24:20.368248
4eda496f-083a-4b72-9e21-1f70adbd22ff,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,b7a524ae-9947-4e21-ae9e-cb0c3ab5931f,execute,,2026-06-16T10:24:21.008729
7bd2aa2d-5aeb-4089-9c12-6dca60486be2,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,e6fa3d43-a867-461a-899a-7aaca52a5cdf,execute,,2026-06-16T10:24:21.802885
f52b8078-0af7-43ed-8b93-9eceac471ccd,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,42f808fd-99ba-46ac-87ff-a78b9fe36703,execute,,2026-06-16T10:24:22.627745
b27dc38e-27f8-42c7-835d-da33a67e1f2b,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,22e9a22e-2185-49f8-af48-4d44e81dc675,execute,,2026-06-16T10:24:23.338483
4749742c-b472-4e94-ad19-c5de2daf5827,9ca7ee58-c743-44a3-9bed-dfb3bf141a26,gateway.request,gateway_request,4301bfda-cec4-4c71-86f9-95a85ab891af,execute,,2026-06-16T10:24:23.959942
